Player IGN,League Selection,Roughly how much have you spent on the game so far? (EUR/USD),Card status in Account (non-borrow) [SSR Rice Shower  - Power],Card status in Account (non-borrow) [SSR Super Creek - Stamina],Card status in Account (non-borrow) [SSR Kitasan Black - Speed],Card status in Account (non-borrow) [SSR Riko Kashimoto - Pal],Card status in Account (non-borrow) [R Riko Kashimoto - Pal],Card most frequently borrowed for Libra Cup (CM6) ace runs,Weekly Career Count,Select day,Long S aptitude affects,Turf G uma (e.g. Haru Urara) falling significantly behind everyone else in the race disables the gold recovery skill called,Libra Cup takes place at  ______ racecourse in _______ season,Libra Cup weather is ______ and the ground is ________ conditions,"Libra Cup race length is ______m, which is a ______________",Base speed for Libra Cup is,Which running style has the highest base target speed in the final leg and last spurt?,Which of these skills has the biggest full acceleration effect upon successfully triggering (ignore timing differences),End Closer only acceleration skill is called,Skill activation is determined by __________,Having 2 gold recovery skills on uma with 300 wit at the moment of making the skill checks gives approximately ____ % chance of activating both gold recovery skills,Having 2 gold recovery skills on uma with 500 wit at the moment of making the skill checks gives approximately ____ % chance of activating both gold recovery skills,"OPTIONAL BONUS QUESTION:
Libra constellation was invented by the __________ by detaching the giant scorpion claws from the Scorpius constellation and giving these scorpion claws to Virgo. This is why some of the stars that form the Libra constellation are/have been called ""Northern claw"", ""Southern claw"" and ""3rd star of the scorpion"".",Go to Submit page or fill in a different section of the survey before submitting?,How did you find out about this survey? (optional),"Star rating for filling this form (1=lowest, 5=highest) (optional)",Suggestions how to improve this form for future Champions Meeting data collection (optional),Consent,Day 1 - Team Comp 1 - Uma 1 - Name,Day 1 - Team Comp 1 - Uma 1 - Running Style,Day 1 - Team Comp 1 - Uma 1 - Role,Day 1 - Team Comp 1 - Uma 2 - Name,Day 1 - Team Comp 1 - Uma 2 - Running Style,Day 1 - Team Comp 1 - Uma 2 - Role,Day 1 - Team Comp 1 - Uma 3 - Name,Day 1 - Team Comp 1 - Uma 3 - Running Style,Day 1 - Team Comp 1 - Uma 3 - Role,Day 1 - Team Comp 1 - Number of attempts/races,Day 1 - Team Comp 1 - Number of wins,Day 1 - Add 2nd Team Comp?,Day 1 - Team Comp 2 - Uma 1 - Name,Day 1 - Team Comp 2 - Uma 1 - Running Style,Day 1 - Team Comp 2 - Uma 1 - Role,Day 1 - Team Comp 2 - Uma 2 - Name,Day 1 - Team Comp 2 - Uma 2 - Running Style,Day 1 - Team Comp 2 - Uma 2 - Role,Day 1 - Team Comp 2 - Uma 3 - Name,Day 1 - Team Comp 2 - Uma 3 - Running Style,Day 1 - Team Comp 2 - Uma 3 - Role,Day 1 - Team Comp 2 - Number of attempts/races,Day 1 - Team Comp 2 - Number of wins,Day 1 - How many team comps total?,Go to Submit page or fill in another day before submitting?,Was your Day 2 - Team Comp 1 the exact same three umas as your Day 1 - Team Comp 1?,Day 2 - Team Comp 1 - Uma 1 - Name,Day 2 - Team Comp 1 - Uma 1 - Running Style,Day 2 - Team Comp 1 - Uma 1 - Role,Day 2 - Team Comp 1 - Uma 2 - Name,Day 2 - Team Comp 1 - Uma 2 - Running Style,Day 2 - Team Comp 1 - Uma 2 - Role,Day 2 - Team Comp 1 - Uma 3 - Name,Day 2 - Team Comp 1 - Uma 3 - Running Style,Day 2 - Team Comp 1 - Uma 3 - Role,Day 2 - Team Comp 1 - Number of attempts/races played,Day 2 - Team Comp 1 - Number of wins,Day 2 - Add 2nd Team Comp?,Day 2 - Team Comp 2 - Uma 1 - Name,Day 2 - Team Comp 2 - Uma 1 - Running Style,Day 2 - Team Comp 2 - Uma 1 - Role,Day 2 - Team Comp 2 - Uma 2 - Name,Day 2 - Team Comp 2 - Uma 2 - Running Style,Day 2 - Team Comp 2 - Uma 2 - Role,Day 2 - Team Comp 2 - Uma 3 - Name,Day 2 - Team Comp 2 - Uma 3 - Running Style,Day 2 - Team Comp 2 - Uma 3 - Role,Day 2 - Team Comp 2 - Number of attempts/races,Day 2 - Team Comp 2 - Number of wins,Day 2 - How many team comps total?,Go to Submit page or fill in another day?,Was your Day 3 - Team Comp 1 the exact same three umas as your Day 2 - Team Comp 1?,A Group or B Group?,Day 3 - Team Comp 1 - Uma 1 - Name,Day 3 - Team Comp 1 - Uma 1 - Running Style,Day 3 - Team Comp 1 - Uma 1 - Role,Day 3 - Team Comp 1 - Uma 2 - Name,Day 3 - Team Comp 1 - Uma 2 - Running Style,Day 3 - Team Comp 1 - Uma 2 - Role,Day 3 - Team Comp 1 - Uma 3 - Name,Day 3 - Team Comp 1 - Uma 3 - Running Style,Day 3 - Team Comp 1 - Uma 3 - Role,Day 3 - Team Comp 1 - Number of attempts/races played,Day 3 - Team Comp 1 - Number of wins,Day 3 - Add 2nd Team Comp?,Day 3 - Team Comp 2 - Uma 1 - Name,Day 3 - Team Comp 2 - Uma 1 - Running Style,Day 3 - Team Comp 2 - Uma 1 - Role,Day 3 - Team Comp 2 - Uma 2 - Name,Day 3 - Team Comp 2 - Uma 2 - Running Style,Day 3 - Team Comp 2 - Uma 2 - Role,Day 3 - Team Comp 2 - Uma 3 - Name,Day 3 - Team Comp 2 - Uma 3 - Running Style,Day 3 - Team Comp 2 - Uma 3 - Role,Day 3 - Team Comp 2 - No. of attempts/races played,Day 3 - Team Comp 2 - Number of wins,Day 3 - How many team comps total?,Go to Submit page or fill in another day?,Was your Day 4 - Team Comp 1 the exact same three umas as your Day 3 - Team Comp 1?,A Group or B Group?,Day 4 - Team Comp 1 - Uma 1 - Name,Day 4 - Team Comp 1 - Uma 1 - Running Style,Day 4 - Team Comp 1 - Uma 1 - Role,Day 4 - Team Comp 1 - Uma 2 - Name,Day 4 - Team Comp 1 - Uma 2 - Running Style,Day 4 - Team Comp 1 - Uma 2 - Role,Day 4 - Team Comp 1 - Uma 3 - Name,Day 4 - Team Comp 1 - Uma 3 - Running Style,Day 4 - Team Comp 1 - Uma 3 - Role,Day 4 - Team Comp 1 - Number of attempts/races played,Day 4 - Team Comp 1 - Number of wins,Day 4 - Add 2nd Team Comp?,Day 4 - Team Comp 2 - Uma 1 - Name,Day 4 - Team Comp 2 - Uma 1 - Running Style,Day 4 - Team Comp 2 - Uma 1 - Role,Day 4 - Team Comp 2 - Uma 2 - Name,Day 4 - Team Comp 2 - Uma 2 - Running Style,Day 4 - Team Comp 2 - Uma 2 - Role,Day 4 - Team Comp 2 - Uma 3 - Name,Day 4 - Team Comp 2 - Uma 3 - Running Style,Day 4 - Team Comp 2 - Uma 3 - Role,Day 4 - Team Comp 2 - No. of attempts/races played,Day 4 - Team Comp 2 - Number of wins,Day 4 - How many team comps total?,Go to Submit page or fill in another day?,A or B Finals?,Finals - Team Comp - Uma 1 - Name,Finals - Team Comp - Uma 1 - Running Style,Finals - Team Comp - Uma 1 - Role,Finals - Team Comp - Uma 2 - Name,Finals - Team Comp - Uma 2 - Running Style,Finals - Team Comp - Uma 2 - Role,Finals - Team Comp - Uma 3 - Name,Finals - Team Comp - Uma 3 - Running Style,Finals - Team Comp - Uma 3 - Role,Upload results list screenshot or insert results list winner data manually?,Finals - Results List - Upload Screenshot,Finals - Winner - Own uma or Opponent's uma?,Finals - Winner - Name,Finals - Winner - Running Style,Finals - Winner - Time,Finals - Winner - No. ____ favorite (optional),Finals - Winner - Gate number (optional),Optional - Finals - Winner - Screenshot - Skills,Optional - Finals - Winner - Screenshot - Skills (Continued),Optional - Finals - Winner - Deck,Score,Email Address,Finals result?,Column 156
Bucketmun,Graded (No Uma Restrictions),$1-100,MLB,0LB,None,None,MLB,SSR Speed - Kitasan Black,21-30 (roughly 3-4 per day),Finals,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,5,,I accept these terms,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,13,Go to Submit page,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,16,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,12,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,9,Go to Submit page,,,,,,,,,,,,,,A Finals,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Insert results list winner data manually,,Winner = Opponent's uma,Meisho Doto,Late Surger,3:01.4,1,6,,,,,,2nd,
Monikun123,Graded (No Uma Restrictions),$0,0LB,None,3LB,MLB,MLB,SSR Power - Rice Shower,6-10 (roughly 1 per day),Finals,,,,,,,,,,,,,,,MooMooCord Discord server - https://discord.gg/Hc7cP9GB,4,,I accept these terms,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,4 Attempts - 20 Races total,13,Go to Submit page,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,15,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,11,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,15,Go to Submit page,,,,,,,,,,,,,,A Finals,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,Upload results list screenshot,https://drive.google.com/open?id=1Lb_dQI9Lg42d7Lm0PweA0YAeB3oI5K1H,,[Red Strife] Gold Ship,End,3:01.4,3,6,https://drive.google.com/open?id=1mKHgL05DuB9Hk9RsJGbL8ci5BplIcZ7S,,https://drive.google.com/open?id=1hGelF7wjCNJ-B__LPfe4kedbIFGaV-2L,,,1st,
Tori,Graded (No Uma Restrictions),$0,None,0LB,MLB,1LB,3LB,SSR Power - Rice Shower,31-45 (roughly 5-6 per day),Finals,,,,,,,,,,,,,,,MooMooCord Discord server - https://discord.gg/Hc7cP9GB,,,I accept these terms,Gold Ship,End Closer,Unity Cup Scenario Ace,Nice Nature,Late Surger,Debuffer,Air Groove,Pace Chaser,Debuffer,4 Attempts - 20 Races total,15,Go to Submit page,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,15,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,13,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,13,Go to Submit page,,,,,,,,,,,,,,A Finals,Gold Ship,End Closer,URA Scenario Ace,Nice Nature,Late Surger,Debuffer,Air Groove,Pace Chaser,Debuffer,Upload results list screenshot,https://drive.google.com/open?id=1l9_hK5Ibpvd4myE1XaZBTYDOayxzjk3P,,[Scramble☆Zone] Mayano Top Gun,Late,3:01.3,2,2,,,,,,2nd,
Ephemeral,Graded (No Uma Restrictions),$1001-5000,None,3LB,3LB,1LB,MLB,SSR Speed - Biko Pegasus,31-45 (roughly 5-6 per day),Finals,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,,,I accept these terms,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Brian,Pace Chaser,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,14,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,13,Go to Submit page,,,,,,,,,,,,,,No,A Group,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Special Week (Summer),End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,11,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,7,Go to Submit page,,,,,,,,,,,,,,A Finals,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Special Week (Summer),End Closer,Unity Cup Scenario Ace,Insert results list winner data manually,,Winner = Opponent's uma,Gold Ship,End Closer,3:02.4,,,,,,,,2nd,
EmoticonFather,Graded (No Uma Restrictions),$501-1000,MLB,2LB,3LB,MLB,MLB,SSR Speed - Sweep Tosho,21-30 (roughly 3-4 per day),Finals,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,5,,I accept these terms,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,15,Go to Submit page,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,19,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,9,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,13,Go to Submit page,,,,,,,,,,,,,,A Finals,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Insert results list winner data manually,,Winner = Own uma,Gold Ship,End Closer,3:00.8,6,,https://drive.google.com/open?id=1XFgLFFjmCuzE5bbUjs0TGzNoMtNs0ZKT,,https://drive.google.com/open?id=1cJjNWtVCjFTXqnVi6e7VvR_q468RlVSI,,,1st,
Lucharizard,Graded (No Uma Restrictions),$1001-5000,MLB,MLB,MLB,MLB,MLB,SSR Speed - Biko Pegasus,21-30 (roughly 3-4 per day),Finals,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,,,I accept these terms,Narita Brian,Late Surger,Unity Cup Scenario Ace,Gold City,Late Surger,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,14,Go to Submit page,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,13,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,13,Fill in another day before submitting,,,,,,,,,,,,,,No,A Group,Eishin Flash,Late Surger,Unity Cup Scenario Ace,Gold City (Festival),Late Surger,Unity Cup Scenario Ace,Narita Brian,Late Surger,Unity Cup Scenario Ace,4 Attempts - 20 Races total,15,Go to Submit page,,,,,,,,,,,,,,A Finals,Eishin Flash,Late Surger,Unity Cup Scenario Ace,Gold City (Festival),Late Surger,URA Scenario Ace,Narita Brian,Late Surger,Unity Cup Scenario Ace,Upload results list screenshot,https://drive.google.com/open?id=16idKCsH3VT0EK6to56xLtUBLbYJv3zgm,,[Meisterschaft] Eishin Flash,Late,3:01.5,1,8,,https://drive.google.com/open?id=1qO1Y0smhvpPDBjKeQUZc99AQuL-H9yc5,https://drive.google.com/open?id=1WPMrFiUoXg2kaKydrBqvLkWyHVbbZqY3,,,1st,
Rumble,Graded (No Uma Restrictions),$101-500,1LB,0LB,MLB,MLB,MLB,SSR Stamina - Super Creek,21-30 (roughly 3-4 per day),Finals,Raw speed stat before the race begins,Sleeping Lion,"Kyoto, Fall","sunny, firm","3000m, non-standard distance",18.0 m/s,Late Surger,Straightaway Spurt,Straightaway Spurt,Passing a MODIFIED wit stat check DURING the race,50%,70%,Romans,Fill in a different section before submitting,MooMooCord Discord server - https://discord.gg/Hc7cP9GB,4,,I accept these terms,Symboli Rudolf,Pace Chaser,Unity Cup Scenario Ace,Mihono Bourbon,Front Runner,Sacrifice to overtake,Mayano Top Gun,Front Runner,Sacrifice to overtake,4 Attempts - 20 Races total,7,Go to Submit page,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,9,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,7,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,3 Attempts - 15 Races total,6,Add 2nd Team Comp,Tokai Teio,Pace Chaser,Unity Cup Scenario Ace,Mihono Bourbon,Front Runner,Sacrifice to overtake,Mayano Top Gun,Front Runner,Sacrifice to overtake,1 Attempt - 5 Races total,0,2 teams,Go to Submit page,A Finals,Symboli Rudolf,Pace Chaser,Unity Cup Scenario Ace,Mayano Top Gun,Front Runner,Sacrifice to overtake,Mihono Bourbon,Front Runner,Sacrifice to overtake,Insert results list winner data manually,,Winner = Opponent's uma,Mayano Top Gun,End Closer,3:01.2,3,5,,,,,,3rd,
Daigo,Graded (No Uma Restrictions),$1-100,1LB,3LB,MLB,None,MLB,SSR Pal - Riko Kashimoto,46+ (more than 6 per day),Finals,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,4,,I accept these terms,Eishin Flash,Late Surger,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Nice Nature,End Closer,Debuffer,4 Attempts - 20 Races total,17,Go to Submit page,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,16,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,14,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,16,Go to Submit page,,,,,,,,,,,,,,A Finals,Eishin Flash,Late Surger,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Nice Nature,End Closer,Debuffer,Upload results list screenshot,https://drive.google.com/open?id=1dTw4QlDn4D69Y9y58jtSNns00B935PO0,,[Red Strife] Gold Ship,End,3:00.9,3,9,https://drive.google.com/open?id=13-5xRDjPFcFwbN8sld1jgplS7-Cy1cZA,,https://drive.google.com/open?id=1DIZIE6uyUgUQmSuFXlXZBE844NkamJ77,,,1st,
Gelatin,Graded (No Uma Restrictions),$1-100,0LB,0LB,0LB,2LB,MLB,SSR Speed - Kitasan Black,31-45 (roughly 5-6 per day),Finals,,,,,,,,,,,,,,,MooMooCord Discord server - https://discord.gg/Hc7cP9GB,5,"if winrate is above 70% a question like ""was the loss caused by a late start/rushed"" should be here",I accept these terms,Gold Ship,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,18,Go to Submit page,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,14,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,13,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,15,Go to Submit page,,,,,,,,,,,,,,A Finals,Narita Taishin,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Upload results list screenshot,https://drive.google.com/open?id=1jGQR0M7yJ4uVn_OZaej7CSPNlANjKKIo,,[Nevertheless] Narita Taishin,End,3:01.3,1,6,https://drive.google.com/open?id=1YOTMXnpoS-5axtc-WrG-etj5ZSQt8OHP,,https://drive.google.com/open?id=12qEdqYifxi4d3hKiqSV53FYxUOtPWUJQ,,,1st,
Canucklehead,Graded (No Uma Restrictions),$1001-5000,2LB,3LB,3LB,MLB,MLB,SSR Pal - Tazuna Hayakawa,31-45 (roughly 5-6 per day),Finals,,,,,,,,,,,,,,,MooMooCord Discord server - https://discord.gg/Hc7cP9GB,5,N/A,I accept these terms,Narita Taishin,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,20,Go to Submit page,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,17,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,12,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,15,Go to Submit page,,,,,,,,,,,,,,A Finals,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Upload results list screenshot,https://drive.google.com/open?id=1XFdH0XE6feQzTFyD-LdB3EOZ49kfDiY_,,[Nevertheless] Narita Taishin,End,3:01.9,5,6,https://drive.google.com/open?id=1lHoiKDoNoec7xkf1XVv8rEfOcsTQqLy1,,https://drive.google.com/open?id=1A2S7IwREQNiHaPdi6B8EPhqTEA1rFjYA,,,1st,
urara,Graded (No Uma Restrictions),$101-500,0LB,3LB,1LB,2LB,MLB,SSR Speed - Kitasan Black,21-30 (roughly 3-4 per day),Finals,,,,,,,,,,,,,,,MooMooCord Discord server - https://discord.gg/Hc7cP9GB,4,"Same comment as previous, but if possible pre-selecting most common role for each uma would be a nice feature.",I accept these terms,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,3 Attempts - 15 Races total,7,Go to Submit page,,,,,,,,,,,,,,Yes,,,,,,,,,,3 Attempts - 15 Races total,9,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,9,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,3 Attempts - 15 Races total,5,Go to Submit page,,,,,,,,,,,,,,A Finals,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,Upload results list screenshot,https://drive.google.com/open?id=17Cmy04EWj3MJR1C--tjdXG53HUMfdFGT,,[Frontline Elegance] Mejiro McQueen,Pace,3:02.2,9,4,https://drive.google.com/open?id=1PNKsbKz63QkrZGY0ao_OcZ3vkZgvzaZd,,https://drive.google.com/open?id=1A20IW59MW9NehUtnYCsJpxEbSNj5VsDn,,,1st,
Rei,Graded (No Uma Restrictions),$1001-5000,MLB,1LB,MLB,MLB,MLB,SSR Speed - Biko Pegasus,21-30 (roughly 3-4 per day),Finals,Target speed for the last spurt mechanic only,Sleeping Lion,"Kyoto, Fall","sunny, firm","3000m, non-standard distance",19.0 m/s,End Closer,Straightaway Spurt,Straightaway Spurt,Passing a MODIFIED wit stat check DURING the race,60%,80%,Greek,Fill in a different section before submitting,MooMooCord Discord server - https://discord.gg/Hc7cP9GB,5,,I accept these terms,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,13,Go to Submit page,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,17,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,14,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,16,Go to Submit page,,,,,,,,,,,,,,A Finals,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Upload results list screenshot,https://drive.google.com/open?id=1D93OvQ9IgkBhZxsOxuKuePtVT7r2c3Cl,,[Creeping Shadow] Manhattan Cafe,End,3:01.4,4,2,https://drive.google.com/open?id=1ix-QeOgzlIfvTlL7S5CUcbB9PSTlspmF,,https://drive.google.com/open?id=1xlwu00bPEQTyGYYHgN6toKlCbCtb945K,,,1st,
Knighted,Graded (No Uma Restrictions),$1001-5000,MLB,2LB,MLB,MLB,MLB,SSR Speed - Biko Pegasus,31-45 (roughly 5-6 per day),Finals,,,,,,,,,,,,,,,MooMooCord Discord server - https://discord.gg/Hc7cP9GB,,,I accept these terms,Mayano Top Gun,Pace Chaser,Unity Cup Scenario Ace,Silence Suzuka,Runaway,Sacrifice to overtake,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,17,Go to Submit page,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,16,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,10,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,15,Go to Submit page,,,,,,,,,,,,,,A Finals,Mayano Top Gun,Pace Chaser,Unity Cup Scenario Ace,Silence Suzuka,Runaway,Sacrifice to overtake,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Insert results list winner data manually,,Winner = Opponent's uma,Gold Ship,End Closer,3.00.6,8,4,,,,,,2nd,
IspamObjection,Graded (No Uma Restrictions),$101-500,MLB,1LB,MLB,MLB,MLB,SSR Speed - Sweep Tosho,21-30 (roughly 3-4 per day),Finals,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,,,I accept these terms,Rice Shower (Halloween),Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,17,Go to Submit page,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,18,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,14,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,17,Go to Submit page,,,,,,,,,,,,,,A Finals,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Rice Shower (Halloween),Pace Chaser,Unity Cup Scenario Ace,Upload results list screenshot,https://drive.google.com/open?id=1IQ49p-8W1VanPpqe8fsCUAkmQaEv9ohk,,[Red Strife] Gold Ship,End,3:01.7,8,2,https://drive.google.com/open?id=18v1eps0ouDkjWb7zq7mJzpA6QrXuqoo6,,https://drive.google.com/open?id=1TPZD_g_AY2XvPDwHMqmQtikUS_BmDyRF,,,1st,
Magekarp18,Graded (No Uma Restrictions),$1-100,0LB,None,None,1LB,MLB,SSR Stamina - Super Creek,21-30 (roughly 3-4 per day),Day 1,,,,,,,,,,,,,,,MooMooCord Discord server - https://discord.gg/Hc7cP9GB,5,,I accept these terms,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Brian,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,10,Go to Submit page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
